base_name,strain,gene,allele,zenodo_id,timestamp,amplitude_ratio,amplitude_ratio_forward,amplitude_ratio_backward
mec-14 (v55) on food R_2010_09_30__12_03_58___1___7,AQ1038,mec-14,u55,1033498,2010-09-30 12:03,0.693761,0.691586,0.653328
mec-14 (v55) on food R_2010_09_30__12_07_56___7___6,AQ1038,mec-14,u55,1014524,2010-09-30 12:07,0.659293,0.71433,0.691181
mec-14 (v55) on food R_2010_10_12__15_18_04___1___6,AQ1038,mec-14,u55,129319,2010-10-12 15:18,0.671564,0.581602,0.614594
mec-14 (v55) on food R_2010_10_12__15_18_04___1___6,AQ1038,mec-14,u55,1020531,2010-10-12 15:18,0.671564,0.581602,0.614594
mec-14 (v55) on food R_2010_10_12__15_19_16___2___6,AQ1038,mec-14,u55,1020681,2010-10-12 15:19,0.702156,0.682929,0.686081
mec-14 (v55) on food R_2010_10_12__15_21_11___8___6,AQ1038,mec-14,u55,1017148,2010-10-12 15:21,0.718715,0.698924,0.70651
mec-14 (v55) on food R_2010_10_14__15_19_34___8___2,AQ1038,mec-14,u55,1017366,2010-10-14 15:19,0.697821,0.719195,0.678476
mec-14 (v55) on food R_2010_10_14__16_13_44___2___5,AQ1038,mec-14,u55,1014624,2010-10-14 16:13,0.650282,0.691508,0.662545
mec-14 (v55) on food R_2010_10_21__11_24_10___1___2,AQ1038,mec-14,u55,1016458,2010-10-21 11:24,0.686016,0.700053,0.724368
mec-14 (v55) on food R_2010_10_21__11_44_55___2___3,AQ1038,mec-14,u55,1015481,2010-10-21 11:44,0.676939,0.632843,0.650214
mec-14 (v55) on food R_2010_10_21__13_08_07___7___7,AQ1038,mec-14,u55,1013224,2010-10-21 13:08,0.67714,0.729637,0.695444
mec-14 (v55) on food R_2010_10_28__10_57_56___8___1,AQ1038,mec-14,u55,1014952,2010-10-28 10:57,0.70012,0.691987,0.675116
mec-14 (v55) on food R_2010_10_28__11_37_49___6___3,AQ1038,mec-14,u55,1006076,2010-10-28 11:37,0.708243,0.737981,0.701134
mec-14 (v55) on food R_2010_10_28__14_45_00___2___8,AQ1038,mec-14,u55,1016627,2010-10-28 14:45,0.660394,0.641353,0.649651
mec-14 (v55) on food R_2010_11_04__10_38_01___8___1,AQ1038,mec-14,u55,1016301,2010-11-04 10:38,0.680588,0.677474,0.675755
mec-14 (v55) on food R_2010_11_04__11_00_56___7___2,AQ1038,mec-14,u55,1012142,2010-11-04 11:00,0.683908,0.685239,0.699634
mec-14 (v55) on food R_2010_11_11__12_47_41___8___6,AQ1038,mec-14,u55,1017254,2010-11-11 12:47,0.675056,0.654327,0.692269
mec-14 (v55) on food L_2010_10_21__15_24_09___1___10,AQ1038,mec-14,u55,1018143,2010-10-21 15:24,0.71577,0.70881,0.694695
mec-14 (v55) on food R_2010_11_11__16_14_52___1___10,AQ1038,mec-14,u55,129307,2010-11-11 16:14,0.700215,0.682436,0.670431
mec-14 (v55) on food R_2010_11_11__16_14_52___1___10,AQ1038,mec-14,u55,1015448,2010-11-11 16:14,0.700215,0.682436,0.670431
mec-10 (m1552) on food R_2010_10_12__12_38_00__2,AQ1413,mec-10,tm1552,1017168,2010-10-12 12:38,0.683141,0.733137,0.703262
mec-10 (tm1552) on food L_2010_09_30__11_28_55__4,AQ1413,mec-10,tm1552,1014159,2010-09-30 11:28,0.690888,0.700232,0.67064
mec-10 (tm1552) on food L_2010_10_21__11_28_05__2,AQ1413,mec-10,tm1552,1020615,2010-10-21 11:28,0.684573,0.689578,0.670151
mec-10 (tm1552) on food L_2010_10_28__15_30_25__9,AQ1413,mec-10,tm1552,1012037,2010-10-28 15:30,0.681242,0.676667,0.696175
mec-10 (tm1552) on food L_2010_10_28__12_15___3___5,AQ1413,mec-10,tm1552,1023115,2010-10-28 12:15,0.703537,0.682131,0.696868
mec-10 (tm1552) on food L_2010_10_28__12_37___3___7,AQ1413,mec-10,tm1552,1022145,2010-10-28 12:37,0.668401,0.698027,0.684616
mec-10 (tm1552) on food L_2010_11_04__11_57___3___5,AQ1413,mec-10,tm1552,1007465,2010-11-04 11:57,0.686201,0.655486,0.678923
mec-10 (tm1552) on food R_2010_09_30__11_26___3___4,AQ1413,mec-10,tm1552,1015581,2010-09-30 11:26,0.69015,0.69409,0.689569
mec-10 (tm1552) on food R_2010_10_12__12_35___3___2,AQ1413,mec-10,tm1552,1013051,2010-10-12 12:35,0.710856,0.728311,0.693913
mec-10 (tm1552) on food R_2010_10_21__12_46___3___6,AQ1413,mec-10,tm1552,1017989,2010-10-21 12:46,0.698192,0.709718,0.695033
mec-10 (tm1552) on food R_2010_10_21__13_05___3___7,AQ1413,mec-10,tm1552,1023627,2010-10-21 13:05,0.678262,0.6843,0.695322
mec-10 (tm1552) on food R_2010_11_04__11_38___3___4,AQ1413,mec-10,tm1552,1015805,2010-11-04 11:38,0.668448,0.649455,0.682488
mec-10 (tm1552) on food R_2010_11_11__11_05___3___1,AQ1413,mec-10,tm1552,1026192,2010-11-11 11:05,0.695626,0.668157,0.688357
mec-10 (tm1552) on food R_2010_11_18__11_02___3___1,AQ1413,mec-10,tm1552,1019457,2010-11-18 11:02,0.693721,0.693141,0.706317
mec-10 (tm1552) on food L_2010_11_11__16_36___3___12,AQ1413,mec-10,tm1552,1007994,2010-11-11 16:36,0.701316,0.750093,0.710261
mec-10 (tm1552) on food L_2010_10_21__15_25_47___6___,AQ1413,mec-10,tm1552,1005540,2010-10-21 15:25,0.697472,0.692783,0.697563
mec-10 (tm1552) on food L_2010_09_30__11_26_10___2___4,AQ1413,mec-10,tm1552,1016442,2010-09-30 11:26,0.695405,0.705865,0.698225
mec-10 (tm1552) on food L_2010_09_30__11_26_37___6___4,AQ1413,mec-10,tm1552,1033504,2010-09-30 11:26,0.679403,0.694291,0.668945
mec-10 (tm1552) on food L_2010_09_30__11_28_22___8___4,AQ1413,mec-10,tm1552,1033524,2010-09-30 11:28,0.671676,0.699793,0.715482
mec-10 (tm1552) on food L_2010_09_30__11_28_56___7___4,AQ1413,mec-10,tm1552,1014145,2010-09-30 11:28,0.696145,0.721674,0.723464
mec-10 (tm1552) on food L_2010_10_12__12_34_06___1___2,AQ1413,mec-10,tm1552,1021575,2010-10-12 12:34,0.757597,0.766622,0.772206
mec-10 (tm1552) on food L_2010_10_12__12_37_32___8___2,AQ1413,mec-10,tm1552,1019617,2010-10-12 12:37,0.709153,0.716945,0.695114
mec-10 (tm1552) on food L_2010_10_14__15_20_09___7___2,AQ1413,mec-10,tm1552,1022278,2010-10-14 15:20,0.686743,0.6812,0.686183
mec-10 (tm1552) on food L_2010_10_14__15_38_37___6___3,AQ1413,mec-10,tm1552,1004255,2010-10-14 15:38,0.661285,0.692803,0.692535
mec-10 (tm1552) on food L_2010_10_14__16_12_33___1___4,AQ1413,mec-10,tm1552,1021107,2010-10-14 16:12,0.723234,0.724921,0.728605
mec-10 (tm1552) on food L_2010_10_21__12_03_41___1___4,AQ1413,mec-10,tm1552,1017320,2010-10-21 12:03,0.689942,0.701098,0.696892
mec-10 (tm1552) on food L_2010_10_21__14_47_13___8___7,AQ1413,mec-10,tm1552,1033558,2010-10-21 14:47,0.710351,0.709167,0.737786
mec-10 (tm1552) on food L_2010_10_21__15_08_24___7___9,AQ1413,mec-10,tm1552,1014727,2010-10-21 15:08,0.695351,0.697385,0.696972
mec-10 (tm1552) on food L_2010_10_28__11_36_03___1___3,AQ1413,mec-10,tm1552,1015654,2010-10-28 11:36,0.696431,0.700124,0.698902
mec-10 (tm1552) on food L_2010_11_04__10_56_46___1___2,AQ1413,mec-10,tm1552,1014642,2010-11-04 10:56,0.681524,0.661368,0.699226
mec-10 (tm1552) on food L_2010_11_04__11_16_05___2___3,AQ1413,mec-10,tm1552,1013353,2010-11-04 11:16,0.690819,0.694646,0.710269
mec-10 (tm1552) on food L_2010_11_11__11_27_45___2___2,AQ1413,mec-10,tm1552,1015867,2010-11-11 11:27,0.70632,0.715578,0.701863
mec-10 (tm1552) on food R_2010_09_30__11_24_59___1___4,AQ1413,mec-10,tm1552,1018283,2010-09-30 11:24,0.662581,0.674075,0.697926
mec-10 (tm1552) on food R_2010_10_12__12_38_06___7___2,AQ1413,mec-10,tm1552,1014536,2010-10-12 12:38,0.726124,0.705676,0.719236
mec-10 (tm1552) on food R_2010_10_14__15_01_21___8___1,AQ1413,mec-10,tm1552,1013823,2010-10-14 15:01,0.640128,0.688771,0.6738
mec-10 (tm1552) on food R_2010_10_14__16_38_07___2___6,AQ1413,mec-10,tm1552,1017396,2010-10-14 16:38,0.699637,0.715007,0.716052
mec-10 (tm1552) on food R_2010_10_21__12_25_40___2___5,AQ1413,mec-10,tm1552,1015743,2010-10-21 12:25,0.695862,0.69261,0.692154
mec-10 (tm1552) on food R_2010_10_28__11_55_40___2___4,AQ1413,mec-10,tm1552,1014149,2010-10-28 11:55,0.721454,0.706954,0.692106
mec-10 (tm1552) on food R_2010_10_28__11_55_40___2___4,AQ1413,mec-10,tm1552,129211,2010-10-28 11:55,0.721454,0.706954,0.692106
mec-10 (tm1552) on food R_2010_10_28__12_59_24___8___7,AQ1413,mec-10,tm1552,1014312,2010-10-28 12:59,0.72432,0.715266,0.712528
mec-10 (tm1552) on food R_2010_10_28__15_06_47___6___8,AQ1413,mec-10,tm1552,1016303,2010-10-28 15:06,0.684813,0.674011,0.702496
mec-10 (tm1552) on food R_2010_11_04__12_19_47___8___6,AQ1413,mec-10,tm1552,1011987,2010-11-04 12:19,0.680091,0.644672,0.65847
mec-10 (tm1552) on food R_2010_11_04__12_19_47___8___6,AQ1413,mec-10,tm1552,129143,2010-11-04 12:19,0.680091,0.644672,0.65847
mec-10 (tm1552) on food R_2010_11_11__11_46_17___1___3,AQ1413,mec-10,tm1552,1016859,2010-11-11 11:46,0.704076,0.703188,0.695368
mec-10 (tm1552) on food R_2010_11_11__15_34_36___6___8,AQ1413,mec-10,tm1552,1003941,2010-11-11 15:34,0.71222,0.721664,0.706696
mec-10 (tm1552) on food R_2010_11_11__15_57_53___7___9,AQ1413,mec-10,tm1552,1013214,2010-11-11 15:57,0.694453,0.723036,0.700735
mec-10 (tm1552) on food LR_2010_10_12__12_35_44___6___2,AQ1413,mec-10,tm1552,1004035,2010-10-12 12:35,0.692154,0.705575,0.704334
mec-10 (tm1552) on food R_2010_11_11__16_18_28___8___10,AQ1413,mec-10,tm1552,1014526,2010-11-11 16:18,0.676151,0.704127,0.685865
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_22__11_10_39__6,AQ1422,osm-9;trpa-1,ky10;ok999,1023940,2010-04-22 11:10,0.711946,0.719993,0.705445
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_21__14_38___3___9,AQ1422,osm-9;trpa-1,ky10;ok999,1029892,2010-04-21 14:38,0.678788,0.683746,0.680818
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_21__14_38___3___9,AQ1422,osm-9;trpa-1,ky10;ok999,129515,2010-04-21 14:38,0.678788,0.683746,0.680818
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_22__11_08___3___6,AQ1422,osm-9;trpa-1,ky10;ok999,1030553,2010-04-22 11:08,0.698634,0.698316,0.691962
trpa-1 (ok999); osm-9 (ky10) off food R_2010_04_27__15_50___3___8,AQ1422,osm-9;trpa-1,ky10;ok999,1033325,2010-04-27 15:50,0.757551,0.757551,None
trpa-1 (ok999); osm-9 (ky10) off food R_2010_04_27__15_53___3___9,AQ1422,osm-9;trpa-1,ky10;ok999,1033271,2010-04-27 15:53,0.746478,0.745768,0.748262
trpa-1 (ok999); osm-9 (ky10) off food_2010_04_30__11_47_11___1___2,AQ1422,osm-9;trpa-1,ky10;ok999,1033029,2010-04-30 11:47,0.625814,0.625105,None
trpa-1 (ok999); osm-9 (ky10) off food_2010_04_30__11_48_57___2___2,AQ1422,osm-9;trpa-1,ky10;ok999,1033033,2010-04-30 11:48,0.755397,0.755397,None
trpa-1 (ok999); osm-9 (ky10) off food_2010_04_30__11_50_34___4___2,AQ1422,osm-9;trpa-1,ky10;ok999,1033071,2010-04-30 11:50,0.699341,0.703946,0.721068
trpa-1 (ok999); osm-9 (ky10) off food_2010_04_30__11_52_26___8___2,AQ1422,osm-9;trpa-1,ky10;ok999,1033027,2010-04-30 11:52,0.735114,0.735912,0.734597
trpa-1 (ok999); osm-9 (ky10) off food_2010_04_30__12_15_56___8___3,AQ1422,osm-9;trpa-1,ky10;ok999,1033021,2010-04-30 12:15,0.729926,0.729926,None
trp-1 (ko999); osm-9 (ky10) on food R_2010_04_23__16_16_40___6___15,AQ1422,osm-9;trpa-1,ky10;ok999,1005770,2010-04-23 16:16,0.700468,0.702397,0.720303
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_21__14_37_18___1___9,AQ1422,osm-9;trpa-1,ky10;ok999,1026840,2010-04-21 14:37,0.698611,0.682399,0.697921
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_21__14_38_13___2___9,AQ1422,osm-9;trpa-1,ky10;ok999,1025383,2010-04-21 14:38,0.691953,0.705637,0.70676
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_21__14_38_48___4___9,AQ1422,osm-9;trpa-1,ky10;ok999,1029282,2010-04-21 14:38,0.691153,0.700387,0.691661
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_08_26___6___6,AQ1422,osm-9;trpa-1,ky10;ok999,130319,2010-04-22 11:08,0.693101,0.685672,0.715605
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_08_26___6___6,AQ1422,osm-9;trpa-1,ky10;ok999,1005645,2010-04-22 11:08,0.693101,0.685672,0.715605
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_08_54___4___6,AQ1422,osm-9;trpa-1,ky10;ok999,1027672,2010-04-22 11:08,0.712545,0.719625,0.710224
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_09_54___8___6,AQ1422,osm-9;trpa-1,ky10;ok999,1019038,2010-04-22 11:09,0.703562,0.702563,0.708067
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_10_17___7___6,AQ1422,osm-9;trpa-1,ky10;ok999,1023656,2010-04-22 11:10,0.709645,0.709667,0.717793
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_22__11_10_17___7___6,AQ1422,osm-9;trpa-1,ky10;ok999,129503,2010-04-22 11:10,0.709645,0.709667,0.717793
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_21__14_38_20___6___9,AQ1422,osm-9;trpa-1,ky10;ok999,1005530,2010-04-21 14:38,0.69126,0.703114,0.694518
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_21__14_40_10___7___9,AQ1422,osm-9;trpa-1,ky10;ok999,1020306,2010-04-21 14:40,0.697825,0.705623,0.711888
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_22__11_07_25___1___6,AQ1422,osm-9;trpa-1,ky10;ok999,1028102,2010-04-22 11:07,0.701508,0.701796,0.710472
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_22__11_08_20___2___6,AQ1422,osm-9;trpa-1,ky10;ok999,1033785,2010-04-22 11:08,0.726274,0.719529,0.741706
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_22__11_08_20___2___6,AQ1422,osm-9;trpa-1,ky10;ok999,128915,2010-04-22 11:08,0.726274,0.719529,0.741706
trpa-1 ((ok999); osm-9 (ky10) on food L_2010_04_21__14_39_48___8___9,AQ1422,osm-9;trpa-1,ky10;ok999,1011671,2010-04-21 14:39,0.707097,0.704855,0.694181
trpa-1 (ok999); osm-9 (ky10) off food R_2010_04_27__15_48_33___2___9,AQ1422,osm-9;trpa-1,ky10;ok999,1033237,2010-04-27 15:48,0.729182,0.725668,0.741549
trpa-1 (ok999); osm-9 (ky10) on food L_2010_04_23__16_16_35___2___15,AQ1422,osm-9;trpa-1,ky10;ok999,1016070,2010-04-23 16:16,0.694062,0.707831,0.706829
trpa-1 (ok999); osm-9 (ky10) on food R_2010_04_23__16_18_31___7___15,AQ1422,osm-9;trpa-1,ky10;ok999,1029429,2010-04-23 16:18,0.711578,0.681741,0.720824
trp-a-1 (ok999); osm-9 (ky10) on food L_2010_04_23__16_17_09___4___15,AQ1422,osm-9;trpa-1,ky10;ok999,1029396,2010-04-23 16:17,0.692564,0.69531,0.699118
trpa-1 (ok999); osm-9 (ky10) off food R_2010_04_27__15_50_30___2___10,AQ1422,osm-9;trpa-1,ky10;ok999,1033165,2010-04-27 15:50,0.707326,0.692269,0.732097
nca-1 nca-2 on food L_2011_10_06__10_55_29__1,AQ1441,nca-2;unc-77,gk9;gk5,1017006,2011-10-06 10:55,0.65455,0.669376,0.677483
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_13__14_59_21__8,AQ1441,nca-2;unc-77,gk9;gk5,1012949,2011-10-13 14:59,0.671233,0.643547,0.669789
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_13__14_59_21__8,AQ1441,nca-2;unc-77,gk9;gk5,129243,2011-10-13 14:59,0.671233,0.643547,0.669789
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_18__13_09_24__6,AQ1441,nca-2;unc-77,gk9;gk5,1018478,2011-10-18 13:09,0.686009,0.671618,0.684422
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__15_48___3___9,AQ1441,nca-2;unc-77,gk9;gk5,1026286,2011-10-13 15:48,0.757878,None,0.836602
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_18__12_47___4___5,AQ1441,nca-2;unc-77,gk9;gk5,1008618,2011-10-18 12:47,0.706424,0.686628,0.702235
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_13__15_16___4___8,AQ1441,nca-2;unc-77,gk9;gk5,1008175,2011-10-13 15:16,0.671281,0.635488,0.658717
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_13__15_16___4___8,AQ1441,nca-2;unc-77,gk9;gk5,128501,2011-10-13 15:16,0.671281,0.635488,0.658717
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_18__12_26___3___4,AQ1441,nca-2;unc-77,gk9;gk5,1031452,2011-10-18 12:26,0.699186,0.662934,0.70273
nca-1 (gk9)IV nca-2 (gk5) on food L_2011_10_06__13_15___3___8,AQ1441,nca-2;unc-77,gk9;gk5,1025925,2011-10-06 13:15,0.657756,0.656933,0.663162
nca-1 (gk9)IV nca-2 (gk5) on food L_2011_10_06__15_59___3___9,AQ1441,nca-2;unc-77,gk9;gk5,1030395,2011-10-06 15:59,0.646255,0.661292,0.64031
nca-1 (gk9)IV nca-2 (gk5) on food R_2011_10_06__15_59___4___9,AQ1441,nca-2;unc-77,gk9;gk5,1007587,2011-10-06 15:59,0.658937,0.638504,0.650954
nca-1 (gk9( nca-2 (gk5) on food R_2011_10_18__15_03_52___7___8,AQ1441,nca-2;unc-77,gk9;gk5,129119,2011-10-18 15:03,0.71984,0.678862,0.7332
nca-1 (gk9( nca-2 (gk5) on food R_2011_10_18__15_03_52___7___8,AQ1441,nca-2;unc-77,gk9;gk5,1019499,2011-10-18 15:03,0.71984,0.678862,0.7332
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__11_29_42___1___1,AQ1441,nca-2;unc-77,gk9;gk5,1021085,2011-10-13 11:29,0.649272,0.66494,0.632469
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__12_36_30___8___4,AQ1441,nca-2;unc-77,gk9;gk5,1028477,2011-10-13 12:36,0.691769,0.751789,0.659025
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__13_01_48___8___5,AQ1441,nca-2;unc-77,gk9;gk5,1033009,2011-10-13 13:01,0.677175,0.689294,0.658481
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__13_05_57___7___6,AQ1441,nca-2;unc-77,gk9;gk5,1016902,2011-10-13 13:05,0.600705,0.591356,0.586388
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_13__13_23_25___6___7,AQ1441,nca-2;unc-77,gk9;gk5,1004153,2011-10-13 13:23,0.561719,0.546848,0.613816
nca-1 (gk9) nca-2 (gk5) on food L_2011_10_18__11_44_51___1___2,AQ1441,nca-2;unc-77,gk9;gk5,1023822,2011-10-18 11:44,0.63021,0.633126,0.65205
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_06__11_13_09___6___2,AQ1441,nca-2;unc-77,gk9;gk5,1003569,2011-10-06 11:13,0.688985,0.662683,0.67164
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_18__12_05_53___2___3,AQ1441,nca-2;unc-77,gk9;gk5,1013401,2011-10-18 12:05,0.626954,0.68681,0.663963
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_18__13_26_39___6___7,AQ1441,nca-2;unc-77,gk9;gk5,1005073,2011-10-18 13:26,0.659695,0.625804,0.656514
nca-1 (gk9) nca-2 (gk5) on food R_2011_10_18__15_22_59___8___9,AQ1441,nca-2;unc-77,gk9;gk5,1021271,2011-10-18 15:22,0.674358,0.654262,0.659089
nca-1 (gk9)IV nca-2 (gk5) on food L_2011_10_06__11_36_58___7___3,AQ1441,nca-2;unc-77,gk9;gk5,1017272,2011-10-06 11:36,0.653907,0.637257,0.659136
nca-1 (gk9)IV nca-2 (gk5) on food L_2011_10_06__11_56_37___8___4,AQ1441,nca-2;unc-77,gk9;gk5,1023157,2011-10-06 11:56,0.649697,0.632172,0.678729
nca-1 (gk9)IV nca-2 (gk5) on food R_2011_10_06__12_51_49___2___2,AQ1441,nca-2;unc-77,gk9;gk5,1018031,2011-10-06 12:51,0.706602,0.670021,0.698047
nca-1 (gk9)IV nca-2 (gk5)  on food L_2011_10_06__12_30_08___1___6,AQ1441,nca-2;unc-77,gk9;gk5,1021583,2011-10-06 12:30,0.676055,0.643561,0.676808
npr-2 (ok419)IV on food L_2010_01_25__15_30_34__8,AQ2056,npr-2,ok419,1017238,2010-01-25 15:30,0.694855,0.723017,0.688456
npr-2 (ok419)IV on food R_2010_01_26__13_05_27__7,AQ2056,npr-2,ok419,1012779,2010-01-26 13:05,0.678201,0.671215,0.708419
npr-2 (ok419)IV on food L_2010_01_26__13_03___3___8,AQ2056,npr-2,ok419,1033873,2010-01-26 13:03,0.679211,0.680498,0.700458
npr-2 (ok419) on food L_2010_01_22__13_14_21___7___9,AQ2056,npr-2,ok419,1028779,2010-01-22 13:14,0.68642,0.64689,0.686225
npr-2 (ok419) on food R_2010_01_26__13_03_56___4___8,AQ2056,npr-2,ok419,1023770,2010-01-26 13:03,0.712299,0.716763,0.697115
npr-2 (ok419)IV on food  R_2010_01_25__15_28___3___8,AQ2056,npr-2,ok419,1032003,2010-01-25 15:28,0.573458,0.592093,0.579229
npr-2 (ok419)IV on food R_2010_01_22__13_12___3___10,AQ2056,npr-2,ok419,1028218,2010-01-22 13:12,0.696912,0.693359,0.711274
npr-2 (ok419)IV on food _2010_01_22__13_14_05___8___9,AQ2056,npr-2,ok419,128583,2010-01-22 13:14,0.692362,0.690156,0.715578
npr-2 (ok419)IV on food _2010_01_22__13_14_05___8___9,AQ2056,npr-2,ok419,1026771,2010-01-22 13:14,0.692362,0.690156,0.715578
npr-2 (ok419)IV on food L_2010_01_25__15_28_33___6___9,AQ2056,npr-2,ok419,1005876,2010-01-25 15:28,0.722923,0.684694,0.723598
npr-2 (ok419)IV on food L_2010_01_26__13_02_37___1___8,AQ2056,npr-2,ok419,1029623,2010-01-26 13:02,0.733538,0.74219,0.720512
npr-2 (ok419)IV on food L_2010_01_26__13_03_26___6___8,AQ2056,npr-2,ok419,1005958,2010-01-26 13:03,0.719251,0.723698,0.699055
npr-2 (ok419)IV on food R_2010_01_26__13_03_24___2___8,AQ2056,npr-2,ok419,1029497,2010-01-26 13:03,0.671184,0.679863,0.69968
npr-2 (ok419)IV on food R_2010_01_26__13_04_58___7___8,AQ2056,npr-2,ok419,1029822,2010-01-26 13:04,0.635057,0.673685,0.644863
npr-3 (ok419)IV on food R_2010_01_25__15_30_04___7___7,AQ2056,npr-2,ok419,1031286,2010-01-25 15:30,0.724601,0.72275,0.732283
npr-2  (ok419)IV on food R_2010_01_25__15_28_32___2___8,AQ2056,npr-2,ok419,1026069,2010-01-25 15:28,0.684539,0.69183,0.692288
npr-2 (ok419)IV on food  L_2010_01_25__15_29_47___8___8,AQ2056,npr-2,ok419,1021537,2010-01-25 15:29,0.685987,0.676512,0.675677
npr-2 (ok419)IV on food  L_2010_01_26__13_04_41___8___8,AQ2056,npr-2,ok419,1029049,2010-01-26 13:04,0.699842,0.704605,0.698657
npr-2 (ok419)IV on food L_2010_01_22__13_12_03___1___10,AQ2056,npr-2,ok419,1025320,2010-01-22 13:12,0.732982,0.736046,0.717673
npr-2 (ok419)IV on food L_2010_01_22__13_12_50___2___10,AQ2056,npr-2,ok419,1030473,2010-01-22 13:12,0.687301,0.686962,0.689966
npr-2 (ok419)IV on food R_2010_01_22__13_13_22___4___10,AQ2056,npr-2,ok419,1013349,2010-01-22 13:13,0.733608,0.737408,0.70467
npr-2 (ok419)IV on food  R_2010_01_25__15_27_44___1___10,AQ2056,npr-2,ok419,1030383,2010-01-25 15:27,0.701535,0.708733,0.71336
npr-13 (tm1504)V on food_2010_01_25__11_57_31__2,AQ2153,npr-13,tm1504,1021463,2010-01-25 11:57,0.714673,0.707288,0.734453
npr-13 (tm1504)V on food L_2010_01_22__11_56_00__6,AQ2153,npr-13,tm1504,1021117,2010-01-22 11:56,0.671966,0.687503,0.651797
npr-13 (tm1504)V on food R_2010_12_14__16_20_09__9,AQ2153,npr-13,tm1504,1013256,2010-12-14 16:20,0.710913,0.726761,0.678965
npr-13 (tm1504)V on food R_2010_12_16__12_37_49__1,AQ2153,npr-13,tm1504,1019287,2010-12-16 12:37,0.688868,0.697876,0.665811
npr-3 (tm1504) on food L_2010_12_14__12_42___3___5,AQ2153,npr-13,tm1504,1008329,2010-12-14 12:42,0.691047,0.714854,0.678692
npr-13 (tm1504)V on food R_2010_12_16__17_37_40__10,AQ2153,npr-13,tm1504,1015353,2010-12-16 17:37,0.722587,0.724177,0.70803
npr-13 (tm1504)V on food L_2010_12_16__15_05___3___5,AQ2153,npr-13,tm1504,1018708,2010-12-16 15:05,0.695729,0.708764,0.662447
npr-13 (tm1504)V on food L_2011_01_27__12_20___3___2,AQ2153,npr-13,tm1504,1019519,2011-01-27 12:20,0.735817,0.735428,0.716817
npr-13 (tm1504)V on food R_2010_01_22__11_53___3___6,AQ2153,npr-13,tm1504,1019910,2010-01-22 11:53,0.69363,0.726885,0.676274
npr-13 (tm1504)V on food R_2010_01_25__11_55___3___2,AQ2153,npr-13,tm1504,1029934,2010-01-25 11:55,0.714921,0.706632,0.69583
npr-13 (tm1504)V on food R_2010_12_16__15_25___3___6,AQ2153,npr-13,tm1504,1008505,2010-12-16 15:25,0.693812,0.736036,0.682294
npr-13 (tm1504) on food R_2010_12_14__15_56_44___6___8,AQ2153,npr-13,tm1504,1004293,2010-12-14 15:56,0.693919,0.704362,0.699084
npr-13 (tm1504)V on food L_2010_01_22__11_55_08___8___6,AQ2153,npr-13,tm1504,1026238,2010-01-22 11:55,0.703662,0.70621,0.68543
npr-13 (tm1504)V on food L_2010_01_22__11_55_25___7___6,AQ2153,npr-13,tm1504,1030114,2010-01-22 11:55,0.68031,0.703829,0.702878
npr-13 (tm1504)V on food L_2010_01_25__11_56_02___4___2,AQ2153,npr-13,tm1504,1018754,2010-01-25 11:56,0.689167,0.691848,0.706124
npr-13 (tm1504)V on food L_2010_12_14__12_02_46___1___2,AQ2153,npr-13,tm1504,1013607,2010-12-14 12:02,0.695098,0.71628,0.702842
npr-13 (tm1504)V on food L_2010_12_14__12_21_28___2___4,AQ2153,npr-13,tm1504,1016111,2010-12-14 12:21,0.731683,0.73279,0.742604
